intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID exptime distance obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science K2 K2 Kepler K2 KEPLER Optical ktwo203956650 "" ktwo203956650-c02_lc 247.13568 -24.256731 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2052_GO2085 "" 2 "CIRCLE ICRS 247.13568000 -24.25673100 0.00111111" mast:K2/url/missions/k2/previews/c2/203900000/56000/ktwo203956650-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203900000/56000/ktwo203956650-c02_llc.fits PUBLIC False nan 859364 64023185 1800 0.0 859364 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203900000/56000/ktwo203956650-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2052_GO2085 ktwo203956650-c02_llc.fits 414720 859364 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203956650 "" hlsp_everest_k2_llc_203956650-c02_kepler_v2.0_lc 247.13568 -24.256731 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 247.13568 -24.256731 0.0011111111111111111" mast:HLSP/everest/v2/c02/203900000/56650/hlsp_everest_k2_llc_203956650-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203900000/56650/hlsp_everest_k2_llc_203956650-c02_kepler_v2.0_lc.fits PUBLIC False nan 30860719 594360785 1800 0.0 30860719 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203900000/56650/hlsp_everest_k2_llc_203956650-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203956650-c02_kepler_v2.0_lc.fits 13789440 30860719 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo203956650 "" hlsp_k2sff_k2_lightcurve_203956650-c02_kepler_v1_llc 247.13568 -24.256731 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 247.13568 -24.256731 0.0011111111111111111" mast:HLSP/k2sff/c02/203900000/56650/hlsp_k2sff_k2_lightcurve_203956650-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/203900000/56650/hlsp_k2sff_k2_lightcurve_203956650-c02_kepler_v1_llc.fits PUBLIC False nan 30159994 600989916 1800 0.0 30159994 HLSP timeseries FITS S mast:HLSP/k2sff/c02/203900000/56650/hlsp_k2sff_k2_lightcurve_203956650-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_203956650-c02_kepler_v1_llc.fits 3300480 30159994 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203956650 "" hlsp_k2varcat_k2_lightcurve_203956650-c02_kepler_v2_llc 247.13568 -24.256731 timeseries "David Armstrong" 4 56893.9693287 56971.54875255 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 247.13568000 -24.25673100 0.00111111" mast:HLSP/k2varcat/c02/203900000/56000/hlsp_k2varcat_k2_lightcurve_203956650-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203900000/56000/hlsp_k2varcat_k2_lightcurve_203956650-c02_kepler_v2_llc.fits PUBLIC False nan 32297196 76238798 1800 0.0 32297196 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203900000/56000/hlsp_k2varcat_k2_lightcurve_203956650-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203956650-c02_kepler_v2_llc.fits 132480 32297196 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo202687442 "" ktwo202687442-c02_lc 248.744355 -28.736132 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2063 "" 2 "CIRCLE ICRS 248.74435500 -28.73613200 0.00111111" mast:K2/url/missions/k2/previews/c2/202600000/87000/ktwo202687442-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/202600000/87000/ktwo202687442-c02_llc.fits PUBLIC False nan 854203 64018024 1800 0.0 854203 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/202600000/87000/ktwo202687442-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2063 ktwo202687442-c02_llc.fits 414720 854203 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo202687442 "" hlsp_everest_k2_llc_202687442-c02_kepler_v2.0_lc 248.744355 -28.736132 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 248.744355 -28.736132 0.0011111111111111111" mast:HLSP/everest/v2/c02/202600000/87442/hlsp_everest_k2_llc_202687442-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/202600000/87442/hlsp_everest_k2_llc_202687442-c02_kepler_v2.0_lc.fits PUBLIC False nan 30640235 594321879 1800 0.0 30640235 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/202600000/87442/hlsp_everest_k2_llc_202687442-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_202687442-c02_kepler_v2.0_lc.fits 14958720 30640235 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo202687442 "" hlsp_k2sff_k2_lightcurve_202687442-c02_kepler_v1_llc 248.744355 -28.736132 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 248.744355 -28.736132 0.0011111111111111111" mast:HLSP/k2sff/c02/202600000/87442/hlsp_k2sff_k2_lightcurve_202687442-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/202600000/87442/hlsp_k2sff_k2_lightcurve_202687442-c02_kepler_v1_llc.fits PUBLIC False nan 30162428 600917802 1800 0.0 30162428 HLSP timeseries FITS S mast:HLSP/k2sff/c02/202600000/87442/hlsp_k2sff_k2_lightcurve_202687442-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_202687442-c02_kepler_v1_llc.fits 3360960 30162428 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo202687442 "" hlsp_k2varcat_k2_lightcurve_202687442-c02_kepler_v2_llc 248.744355 -28.736132 timeseries "David Armstrong" 4 56893.9694691 56971.54897441 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 248.74435500 -28.73613200 0.00111111" mast:HLSP/k2varcat/c02/202600000/87000/hlsp_k2varcat_k2_lightcurve_202687442-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/202600000/87000/hlsp_k2varcat_k2_lightcurve_202687442-c02_kepler_v2_llc.fits PUBLIC False nan 32331805 76273407 1800 0.0 32331805 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/202600000/87000/hlsp_k2varcat_k2_lightcurve_202687442-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_202687442-c02_kepler_v2_llc.fits 129600 32331805 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204884822 "" ktwo204884822-c02_lc 248.77608 -20.424525 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2063_GO2069 "" 2 "CIRCLE ICRS 248.77608000 -20.42452500 0.00111111" mast:K2/url/missions/k2/previews/c2/204800000/84000/ktwo204884822-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204800000/84000/ktwo204884822-c02_llc.fits PUBLIC False nan 863076 64026897 1800 0.0 863076 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204800000/84000/ktwo204884822-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2063_GO2069 ktwo204884822-c02_llc.fits 414720 863076 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204884822 "" hlsp_everest_k2_llc_204884822-c02_kepler_v2.0_lc 248.77608 -20.424525 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 248.77608 -20.424525 0.0011111111111111111" mast:HLSP/everest/v2/c02/204800000/84822/hlsp_everest_k2_llc_204884822-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204800000/84822/hlsp_everest_k2_llc_204884822-c02_kepler_v2.0_lc.fits PUBLIC False nan 30859071 594394740 1800 0.0 30859071 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204800000/84822/hlsp_everest_k2_llc_204884822-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204884822-c02_kepler_v2.0_lc.fits 14002560 30859071 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204884822 "" hlsp_k2sff_k2_lightcurve_204884822-c02_kepler_v1_llc 248.77608 -20.424525 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 248.77608 -20.424525 0.0011111111111111111" mast:HLSP/k2sff/c02/204800000/84822/hlsp_k2sff_k2_lightcurve_204884822-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204800000/84822/hlsp_k2sff_k2_lightcurve_204884822-c02_kepler_v1_llc.fits PUBLIC False nan 30162531 601029376 1800 0.0 30162531 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204800000/84822/hlsp_k2sff_k2_lightcurve_204884822-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204884822-c02_kepler_v1_llc.fits 3360960 30162531 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204884822 "" hlsp_k2varcat_k2_lightcurve_204884822-c02_kepler_v2_llc 248.77608 -20.424525 timeseries "David Armstrong" 4 56893.96942349 56971.54885483 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 248.77608000 -20.42452500 0.00111111" mast:HLSP/k2varcat/c02/204800000/84000/hlsp_k2varcat_k2_lightcurve_204884822-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204800000/84000/hlsp_k2varcat_k2_lightcurve_204884822-c02_kepler_v2_llc.fits PUBLIC False nan 32343738 76285340 1800 0.0 32343738 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204800000/84000/hlsp_k2varcat_k2_lightcurve_204884822-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204884822-c02_kepler_v2_llc.fits 126720 32343738 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo248131102 "" ktwo248131102-c13_lc 69.340635 26.850516 timeseries "" 2 57820.06603603 57900.65616869 1800.0 420.0 910.0 "" 57993.0 GO13009 "" 13 "CIRCLE ICRS 69.34063500 26.85051600 0.00111111" mast:K2/url/missions/k2/previews/c13/248100000/31000/ktwo248131102-c13_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c13/248100000/31000/ktwo248131102-c13_llc.fits PUBLIC False nan 739598 63903419 1800 0.0 739598 K2 timeseries "Lightcurve Long Cadence (KLC) - C13" S mast:K2/url/missions/k2/lightcurves/c13/248100000/31000/ktwo248131102-c13_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 24 GO13009 ktwo248131102-c13_llc.fits 423360 739598 PUBLIC 2 KEPLER K2 "K2 Campaign 13" "" 2017 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo248131102 "" hlsp_everest_k2_llc_248131102-c13_kepler_v2.0_lc 69.340635 26.850516 timeseries "Rodrigo Luger" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 13 "CIRCLE 69.340635 26.850516 0.0011111111111111111" mast:HLSP/everest/v2/c13/248100000/31102/hlsp_everest_k2_llc_248131102-c13_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c13/248100000/31102/hlsp_everest_k2_llc_248131102-c13_kepler_v2.0_lc.fits PUBLIC False nan 30921018 596356560 1800 0.0 30921018 HLSP timeseries FITS S mast:HLSP/everest/v2/c13/248100000/31102/hlsp_everest_k2_llc_248131102-c13_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_248131102-c13_kepler_v2.0_lc.fits 13429440 30921018 PUBLIC 4 KEPLER EVEREST "K2 Campaign 13" "" 2017 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo248131102 "" hlsp_k2sff_k2_lightcurve_248131102-c13_kepler_v1_llc 69.340635 26.850516 timeseries "Andrew Vanderburg" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58689.620405 N/A "" 13 "CIRCLE 69.340635 26.850516 0.0011111111111111111" mast:HLSP/k2sff/c13/248100000/31102/hlsp_k2sff_k2_lightcurve_248131102-c13_kepler_v1_llc.png mast:HLSP/k2sff/c13/248100000/31102/hlsp_k2sff_k2_lightcurve_248131102-c13_kepler_v1_llc.fits PUBLIC False nan 30345784 602843590 1800 0.0 30345784 HLSP timeseries FITS S mast:HLSP/k2sff/c13/248100000/31102/hlsp_k2sff_k2_lightcurve_248131102-c13_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 19 N/A hlsp_k2sff_k2_lightcurve_248131102-c13_kepler_v1_llc.fits 3360960 30345784 PUBLIC 4 KEPLER K2SFF "K2 Campaign 13" "" 2017 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo060019763 "" hlsp_k2sff_k2_lightcurve_060019763-cet_kepler_v1_llc 4.88308 -5.91125 timeseries "Andrew Vanderburg" 4 56692.54011822917 56701.53090439815 1800.0 418.4 905.0 "" 58689.620405 N/A "" -1 "CIRCLE 4.88308 -5.91125 0.0011111111111111111" mast:HLSP/k2sff/cet/060000000/19763/hlsp_k2sff_k2_lightcurve_060019763-cet_kepler_v1_llc.png mast:HLSP/k2sff/cet/060000000/19763/hlsp_k2sff_k2_lightcurve_060019763-cet_kepler_v1_llc.fits PUBLIC False nan 30545950 608295500 1800 0.0 30545950 HLSP timeseries FITS S mast:HLSP/k2sff/cet/060000000/19763/hlsp_k2sff_k2_lightcurve_060019763-cet_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF -1 N/A hlsp_k2sff_k2_lightcurve_060019763-cet_kepler_v1_llc.fits 967680 30545950 PUBLIC 4 KEPLER K2SFF "K2 Campaign -1" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo246776923 "" ktwo246776923-c13_lc 69.41478 15.489403 timeseries "" 2 57820.06603603 57900.65616869 1800.0 420.0 910.0 "" 57993.0 GO13009 "" 13 "CIRCLE ICRS 69.41478000 15.48940300 0.00111111" mast:K2/url/missions/k2/previews/c13/246700000/76000/ktwo246776923-c13_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c13/246700000/76000/ktwo246776923-c13_llc.fits PUBLIC False nan 722004 63885825 1800 0.0 722004 K2 timeseries "Lightcurve Long Cadence (KLC) - C13" S mast:K2/url/missions/k2/lightcurves/c13/246700000/76000/ktwo246776923-c13_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 24 GO13009 ktwo246776923-c13_llc.fits 423360 722004 PUBLIC 2 KEPLER K2 "K2 Campaign 13" "" 2017 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo246776923 "" hlsp_everest_k2_llc_246776923-c13_kepler_v2.0_lc 69.41478 15.489403 timeseries "Rodrigo Luger" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 13 "CIRCLE 69.41478 15.489403 0.0011111111111111111" mast:HLSP/everest/v2/c13/246700000/76923/hlsp_everest_k2_llc_246776923-c13_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c13/246700000/76923/hlsp_everest_k2_llc_246776923-c13_kepler_v2.0_lc.fits PUBLIC False nan 30585301 596256034 1800 0.0 30585301 HLSP timeseries FITS S mast:HLSP/everest/v2/c13/246700000/76923/hlsp_everest_k2_llc_246776923-c13_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_246776923-c13_kepler_v2.0_lc.fits 14564160 30585301 PUBLIC 4 KEPLER EVEREST "K2 Campaign 13" "" 2017 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo246776923 "" hlsp_k2sff_k2_lightcurve_246776923-c13_kepler_v1_llc 69.41478 15.489403 timeseries "Andrew Vanderburg" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58689.620405 N/A "" 13 "CIRCLE 69.41478 15.489403 0.0011111111111111111" mast:HLSP/k2sff/c13/246700000/76923/hlsp_k2sff_k2_lightcurve_246776923-c13_kepler_v1_llc.png mast:HLSP/k2sff/c13/246700000/76923/hlsp_k2sff_k2_lightcurve_246776923-c13_kepler_v1_llc.fits PUBLIC False nan 30332434 602696187 1800 0.0 30332434 HLSP timeseries FITS S mast:HLSP/k2sff/c13/246700000/76923/hlsp_k2sff_k2_lightcurve_246776923-c13_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 19 N/A hlsp_k2sff_k2_lightcurve_246776923-c13_kepler_v1_llc.fits 3240000 30332434 PUBLIC 4 KEPLER K2SFF "K2 Campaign 13" "" 2017 9
science K2 K2 Kepler K2 KEPLER Optical ktwo246938594 "" ktwo246938594-c13_lc 68.982 17.127734 timeseries "" 2 57820.06603603 57900.65616869 1800.0 420.0 910.0 "" 57993.0 GO13009 "" 13 "CIRCLE ICRS 68.98200000 17.12773400 0.00111111" mast:K2/url/missions/k2/previews/c13/246900000/38000/ktwo246938594-c13_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c13/246900000/38000/ktwo246938594-c13_llc.fits PUBLIC False nan 725109 63888930 1800 0.0 725109 K2 timeseries "Lightcurve Long Cadence (KLC) - C13" S mast:K2/url/missions/k2/lightcurves/c13/246900000/38000/ktwo246938594-c13_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 24 GO13009 ktwo246938594-c13_llc.fits 423360 725109 PUBLIC 2 KEPLER K2 "K2 Campaign 13" "" 2017 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo246938594 "" hlsp_everest_k2_llc_246938594-c13_kepler_v2.0_lc 68.982 17.127734 timeseries "Rodrigo Luger" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 13 "CIRCLE 68.982 17.127734 0.0011111111111111111" mast:HLSP/everest/v2/c13/246900000/38594/hlsp_everest_k2_llc_246938594-c13_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c13/246900000/38594/hlsp_everest_k2_llc_246938594-c13_kepler_v2.0_lc.fits PUBLIC False nan 30636018 596273727 1800 0.0 30636018 HLSP timeseries FITS S mast:HLSP/everest/v2/c13/246900000/38594/hlsp_everest_k2_llc_246938594-c13_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_246938594-c13_kepler_v2.0_lc.fits 14535360 30636018 PUBLIC 4 KEPLER EVEREST "K2 Campaign 13" "" 2017 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo246938594 "" hlsp_k2sff_k2_lightcurve_246938594-c13_kepler_v1_llc 68.982 17.127734 timeseries "Andrew Vanderburg" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58689.620405 N/A "" 13 "CIRCLE 68.982 17.127734 0.0011111111111111111" mast:HLSP/k2sff/c13/246900000/38594/hlsp_k2sff_k2_lightcurve_246938594-c13_kepler_v1_llc.png mast:HLSP/k2sff/c13/246900000/38594/hlsp_k2sff_k2_lightcurve_246938594-c13_kepler_v1_llc.fits PUBLIC False nan 30343341 602715398 1800 0.0 30343341 HLSP timeseries FITS S mast:HLSP/k2sff/c13/246900000/38594/hlsp_k2sff_k2_lightcurve_246938594-c13_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 19 N/A hlsp_k2sff_k2_lightcurve_246938594-c13_kepler_v1_llc.fits 3360960 30343341 PUBLIC 4 KEPLER K2SFF "K2 Campaign 13" "" 2017 9
science K2 K2 Kepler K2 KEPLER Optical ktwo246969828 "" ktwo246969828-c13_lc 68.80488 17.4305 timeseries "" 2 57820.06603603 57900.65616869 1800.0 420.0 910.0 "" 57993.0 GO13009_GO13016_GO13117 "" 13 "CIRCLE ICRS 68.80488000 17.43050000 0.00111111" mast:K2/url/missions/k2/previews/c13/246900000/69000/ktwo246969828-c13_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c13/246900000/69000/ktwo246969828-c13_llc.fits PUBLIC False nan 725586 63889407 1800 0.0 725586 K2 timeseries "Lightcurve Long Cadence (KLC) - C13" S mast:K2/url/missions/k2/lightcurves/c13/246900000/69000/ktwo246969828-c13_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 24 GO13009_GO13016_GO13117 ktwo246969828-c13_llc.fits 423360 725586 PUBLIC 2 KEPLER K2 "K2 Campaign 13" "" 2017 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo246969828 "" hlsp_everest_k2_llc_246969828-c13_kepler_v2.0_lc 68.80488 17.4305 timeseries "Rodrigo Luger" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 13 "CIRCLE 68.80488 17.4305 0.0011111111111111111" mast:HLSP/everest/v2/c13/246900000/69828/hlsp_everest_k2_llc_246969828-c13_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c13/246900000/69828/hlsp_everest_k2_llc_246969828-c13_kepler_v2.0_lc.fits PUBLIC False nan 30830668 596276330 1800 0.0 30830668 HLSP timeseries FITS S mast:HLSP/everest/v2/c13/246900000/69828/hlsp_everest_k2_llc_246969828-c13_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_246969828-c13_kepler_v2.0_lc.fits 14564160 30830668 PUBLIC 4 KEPLER EVEREST "K2 Campaign 13" "" 2017 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo246969828 "" hlsp_k2sff_k2_lightcurve_246969828-c13_kepler_v1_llc 68.80488 17.4305 timeseries "Andrew Vanderburg" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58689.620405 N/A "" 13 "CIRCLE 68.80488 17.4305 0.0011111111111111111" mast:HLSP/k2sff/c13/246900000/69828/hlsp_k2sff_k2_lightcurve_246969828-c13_kepler_v1_llc.png mast:HLSP/k2sff/c13/246900000/69828/hlsp_k2sff_k2_lightcurve_246969828-c13_kepler_v1_llc.fits PUBLIC False nan 30346725 602718839 1800 0.0 30346725 HLSP timeseries FITS S mast:HLSP/k2sff/c13/246900000/69828/hlsp_k2sff_k2_lightcurve_246969828-c13_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 19 N/A hlsp_k2sff_k2_lightcurve_246969828-c13_kepler_v1_llc.fits 3360960 30346725 PUBLIC 4 KEPLER K2SFF "K2 Campaign 13" "" 2017 9
science K2 K2 Kepler K2 KEPLER Optical ktwo247794636 "" ktwo247794636-c13_lc 68.074425 24.370829 timeseries "" 2 57820.06603603 57900.65616869 1800.0 420.0 910.0 "" 57993.0 GO13002_GO13009_GO13011_GO13016_GO13117 "" 13 "CIRCLE ICRS 68.07442500 24.37082900 0.00111111" mast:K2/url/missions/k2/previews/c13/247700000/94000/ktwo247794636-c13_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c13/247700000/94000/ktwo247794636-c13_llc.fits PUBLIC False nan 737656 63901477 1800 0.0 737656 K2 timeseries "Lightcurve Long Cadence (KLC) - C13" S mast:K2/url/missions/k2/lightcurves/c13/247700000/94000/ktwo247794636-c13_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 24 GO13002_GO13009_GO13011_GO13016_GO13117 ktwo247794636-c13_llc.fits 423360 737656 PUBLIC 2 KEPLER K2 "K2 Campaign 13" "" 2017 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo247794636 "" hlsp_everest_k2_llc_247794636-c13_kepler_v2.0_lc 68.074425 24.370829 timeseries "Rodrigo Luger" 4 57820.06603603009 57900.65616869213 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 13 "CIRCLE 68.074425 24.370829 0.0011111111111111111" mast:HLSP/everest/v2/c13/247700000/94636/hlsp_everest_k2_llc_247794636-c13_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c13/247700000/94636/hlsp_everest_k2_llc_247794636-c13_kepler_v2.0_lc.fits PUBLIC False nan 30602327 596339875 1800 0.0 30602327 HLSP timeseries FITS S mast:HLSP/everest/v2/c13/247700000/94636/hlsp_everest_k2_llc_247794636-c13_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_247794636-c13_kepler_v2.0_lc.fits 14195520 30602327 PUBLIC 4 KEPLER EVEREST "K2 Campaign 13" "" 2017 9
