intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID objID1 distance exptime obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science TESS SPOC Photometer TESS TESS Optical 94088626 "" tess2019085135100-s0010-0000000094088626-0140-s 176.596246256234 -52.6477803434506 timeseries "Ricker, George" 3 58568.939430983795 58595.18409283565 120.0 600.0 1000.0 "" 58635.3333334 G011180 "" 10 "CIRCLE 176.59624626 -52.64778034 0.00138889" "" mast:TESS/product/tess2019085135100-s0010-0000000094088626-0140-s_lc.fits PUBLIC False nan 64303249 120399217 120399217 0.0 120 64303249 TESS timeseries "Light curves" S mast:TESS/product/tess2019085135100-s0010-0000000094088626-0140-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC f38ca04271 G011180 tess2019085135100-s0010-0000000094088626-0140-s_lc.fits 1920960 64303249 PUBLIC 3 TESS SPOC "TESS Sector 10" "" 2019 1
science TESS SPOC Photometer TESS TESS Optical 94088626 "" tess2025071122000-s0090-0000000094088626-0287-s 176.596246256234 -52.6477803434506 timeseries "Ricker, George" 3 60746.66121936343 60774.579894814815 120.0 600.0 1000.0 "" 60797.0 G07103 "" 90 "CIRCLE 176.59624626 -52.64778034 0.00138889" "" mast:TESS/product/tess2025071122000-s0090-0000000094088626-0287-s_lc.fits PUBLIC False nan 262858210 789536086 789536086 0.0 120 262858210 TESS timeseries "Light curves" S mast:TESS/product/tess2025071122000-s0090-0000000094088626-0287-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC d546da7579 G07103 tess2025071122000-s0090-0000000094088626-0287-s_lc.fits 2041920 262858210 PUBLIC 3 TESS SPOC "TESS Sector 90" "" 2025 1
science HLSP TESS-SPOC Photometer TESS TESS Optical 94088626 "" hlsp_tess-spoc_tess_phot_0000000094088626-s0010_tess_v1_tp 176.596246256234 -52.6477803434506 timeseries "Douglas A. Caldwell" 4 58568.94081989583 58595.17020412037 1800.0 600.0 1000.0 "" 59491.60133097 N/A "" 10 "CIRCLE ICRS 176.59624626 -52.64778034 0.00111111" "" mast:HLSP/tess-spoc/s0010/target/0000/0000/9408/8626/hlsp_tess-spoc_tess_phot_0000000094088626-s0010_tess_v1_lc.fits PUBLIC False nan 62974216 118575361 118575361 0.0 1800 62974216 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0010/target/0000/0000/9408/8626/hlsp_tess-spoc_tess_phot_0000000094088626-s0010_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 46 N/A hlsp_tess-spoc_tess_phot_0000000094088626-s0010_tess_v1_lc.fits 155520 62974216 PUBLIC 4 TESS TESS-SPOC "TESS Sector 10" "" 2019 2
science HLSP QLP Photometer TESS TESS Optical 94088626 "" hlsp_qlp_tess_ffi_s0010-0000000094088626_tess_v01_llc 176.596246256 -52.6477803435 timeseries "Chelsea X. Huang" 4 58568.95206003 58595.16061113 1800.0 600.0 1000.0 "" 59229.7130323 N/A "" 10 "CIRCLE ICRS 176.59624626 -52.64778034 0.00111111" "" mast:HLSP/qlp/s0010/0000/0000/9408/8626/hlsp_qlp_tess_ffi_s0010-0000000094088626_tess_v01_llc.fits PUBLIC False nan 50936069 94877671 94877671 0.0 1800 50936069 HLSP timeseries FITS C mast:HLSP/qlp/s0010/0000/0000/9408/8626/hlsp_qlp_tess_ffi_s0010-0000000094088626_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0010-0000000094088626_tess_v01_llc.fits 77760 50936069 PUBLIC 4 TESS QLP "TESS Sector 10" "" 2019 3
science HLSP QLP Photometer TESS TESS Optical 94088626 "" hlsp_qlp_tess_ffi_s0064-0000000094088626_tess_v01_llc 176.596246256 -52.6477803435 timeseries "Chelsea X. Huang" 4 60040.61366614746 60067.53252996318 200.0 600.0 1000.0 "" 60192.48111115 N/A "" 64 "CIRCLE 176.596246256 -52.6477803435 0.0011111111111111111" "" mast:HLSP/qlp/s0064/0000/0000/9408/8626/hlsp_qlp_tess_ffi_s0064-0000000094088626_tess_v01_llc.fits PUBLIC False nan 173726139 305331355 305331355 0.0 200 173726139 HLSP timeseries FITS D mast:HLSP/qlp/s0064/0000/0000/9408/8626/hlsp_qlp_tess_ffi_s0064-0000000094088626_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0064-0000000094088626_tess_v01_llc.fits 691200 173726139 PUBLIC 4 TESS QLP "TESS Sector 64" "" 2023 3
science HLSP QLP Photometer TESS TESS OPTICAL 94088626 "" hlsp_qlp_tess_ffi_s0090-0000000094088626_tess_v01_llc 176.596246256 -52.6477803435 timeseries "Chelsea X. Huang" 4 60746.657644291874 60774.579560933635 200.0 600.0 1000.0 "" 60810.78259254 N/A "" 90 "CIRCLE 176.596246256 -52.6477803435 0.0011111111111111111" "" mast:HLSP/qlp/s0090/0000/0000/9408/8626/hlsp_qlp_tess_ffi_s0090-0000000094088626_tess_v01_llc.fits PUBLIC False nan 265189434 801315483 801315483 0.0 200 265189434 HLSP timeseries FITS D mast:HLSP/qlp/s0090/0000/0000/9408/8626/hlsp_qlp_tess_ffi_s0090-0000000094088626_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0090-0000000094088626_tess_v01_llc.fits 705600 265189434 PUBLIC 4 TESS QLP "TESS Sector 90" "" 2025 3
science HLSP GSFC-ELEANOR-LITE Photometer TESS TESS Optical 94088626 "" hlsp_gsfc-eleanor-lite_tess_ffi_s0010-0000000094088626_tess_v1.0_lc 176.596246256234 -52.64778034345061 timeseries "Brian P. Powell" 4 58568.940757048615 58595.170232303244 1800.0 600.0 1000.0 "" 60323.87380775 N/A "" 10 "CIRCLE 176.596246256234 -52.64778034345061 0.0011111111111111111" "" mast:HLSP/gsfc-eleanor-lite/s0010/0000/0000/9408/8626/hlsp_gsfc-eleanor-lite_tess_ffi_s0010-0000000094088626_tess_v1.0_lc.fits PUBLIC False nan 203101237 372751397 372751397 0.0 1800 203101237 HLSP timeseries FITS D mast:HLSP/gsfc-eleanor-lite/s0010/0000/0000/9408/8626/hlsp_gsfc-eleanor-lite_tess_ffi_s0010-0000000094088626_tess_v1.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" GSFC-ELEANOR-LITE 1.0 N/A hlsp_gsfc-eleanor-lite_tess_ffi_s0010-0000000094088626_tess_v1.0_lc.fits 103680 203101237 PUBLIC 4 TESS GSFC-ELEANOR-LITE "TESS Sector 10" "" 2019 9
science HLSP TGLC Photometer TESS TESS OPTICAL 94088626 "" hlsp_tglc_tess_ffi_gaiaid-5368673630700201984-s0010-cam2-ccd2_tess_v1_llc 176.5956063497127 -52.64772630838045 timeseries "Timothy D. Brandt" 4 58568.95197433231 58595.16061649412 1800.0 600.0 1000.0 "" 60837.45362266 N/A "" 10 "CIRCLE 176.5956063497127 -52.64772630838045 0.0011111111111111111" "" mast:HLSP/tglc/s0010/cam2-ccd2/0053/6867/3630/7002/hlsp_tglc_tess_ffi_gaiaid-5368673630700201984-s0010-cam2-ccd2_tess_v1_llc.fits PUBLIC False nan 270314190 831287219 831287219 0.0 1800 270314190 HLSP timeseries FITS D mast:HLSP/tglc/s0010/cam2-ccd2/0053/6867/3630/7002/hlsp_tglc_tess_ffi_gaiaid-5368673630700201984-s0010-cam2-ccd2_tess_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" TGLC 1 N/A hlsp_tglc_tess_ffi_gaiaid-5368673630700201984-s0010-cam2-ccd2_tess_v1_llc.fits 54720 270314190 PUBLIC 4 TESS TGLC "TESS Sector 10" "" 2019 9
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2018319095959-s0005-0000000294328887-0125-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 58437.48851783565 58463.78762430556 120.0 600.0 1000.0 "" 58541.6666666 G011180 "" 5 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2018319095959-s0005-0000000294328887-0125-s_lc.fits PUBLIC False nan 61555603 114800500 "" 0.0 120 61555603 TESS timeseries "Light curves" S mast:TESS/product/tess2018319095959-s0005-0000000294328887-0125-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 85b260b13b G011180 tess2018319095959-s0005-0000000294328887-0125-s_lc.fits 1923840 61555603 PUBLIC 3 TESS SPOC "TESS Sector 05" "" 2018 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2020324010417-s0032-0000000294328887-0200-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59173.72720888 59199.72351853 120.0 600.0 1000.0 "" 59239.0 N/A "" 32 "CIRCLE ICRS 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2020324010417-s0032-0000000294328887-0200-s_lc.fits PUBLIC False nan 28150441 71878384 "" 0.0 120 28150441 TESS timeseries "Light curves" S mast:TESS/product/tess2020324010417-s0032-0000000294328887-0200-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 8568991798 N/A tess2020324010417-s0032-0000000294328887-0200-s_lc.fits 1903680 28150441 PUBLIC 3 TESS SPOC "TESS Sector 32" "" 2020 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2020351194500-s0033-0000000294328887-0203-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59201.23187808 59227.07252347 120.0 600.0 1000.0 "" 59253.0 N/A "" 33 "CIRCLE ICRS 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2020351194500-s0033-0000000294328887-0203-s_lc.fits PUBLIC False nan 28225416 72028316 "" 0.0 120 28225416 TESS timeseries "Light curves" S mast:TESS/product/tess2020351194500-s0033-0000000294328887-0203-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 000de7cb58 N/A tess2020351194500-s0033-0000000294328887-0203-s_lc.fits 1892160 28225416 PUBLIC 3 TESS SPOC "TESS Sector 33" "" 2020 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2021014023720-s0034-0000000294328887-0204-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59228.26559152778 59253.565767106484 120.0 600.0 1000.0 "" 59281.0 N/A "" 34 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2021014023720-s0034-0000000294328887-0204-s_lc.fits PUBLIC False nan 28308265 120322930 "" 0.0 120 28308265 TESS timeseries "Light curves" S mast:TESS/product/tess2021014023720-s0034-0000000294328887-0204-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC f38ca04271 N/A tess2021014023720-s0034-0000000294328887-0204-s_lc.fits 1854720 28308265 PUBLIC 3 TESS SPOC "TESS Sector 34" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2021039152502-s0035-0000000294328887-0205-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59254.48938019676 59279.47961662037 120.0 600.0 1000.0 "" 59312.0 N/A "" 35 "CIRCLE ICRS 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2021039152502-s0035-0000000294328887-0205-s_lc.fits PUBLIC False nan 60665645 106865629 "" 0.0 120 60665645 TESS timeseries "Light curves" S mast:TESS/product/tess2021039152502-s0035-0000000294328887-0205-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC cd31c713dc N/A tess2021039152502-s0035-0000000294328887-0205-s_lc.fits 1828800 60665645 PUBLIC 3 TESS SPOC "TESS Sector 35" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2021146024351-s0039-0000000294328887-0210-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59361.27004534722 59389.216760462965 120.0 600.0 1000.0 "" 59421.0 N/A "" 39 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2021146024351-s0039-0000000294328887-0210-s_lc.fits PUBLIC False nan 62002979 116977150 "" 0.0 120 62002979 TESS timeseries "Light curves" S mast:TESS/product/tess2021146024351-s0039-0000000294328887-0210-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC spoc-5.0.35-20210626 N/A tess2021146024351-s0039-0000000294328887-0210-s_lc.fits 2041920 62002979 PUBLIC 3 TESS SPOC "TESS Sector 39" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2021118034608-s0038-0000000294328887-0209-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59333.35391388889 59360.05062365741 120.0 600.0 1000.0 "" 59409.0 N/A "" 38 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2021118034608-s0038-0000000294328887-0209-s_lc.fits PUBLIC False nan 61590566 114874060 "" 0.0 120 61590566 TESS timeseries "Light curves" S mast:TESS/product/tess2021118034608-s0038-0000000294328887-0209-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 749fbd8ea8 N/A tess2021118034608-s0038-0000000294328887-0209-s_lc.fits 1952640 61590566 PUBLIC 3 TESS SPOC "TESS Sector 38" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2021091135823-s0037-0000000294328887-0208-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59306.75573525463 59332.07893659722 120.0 600.0 1000.0 "" 59380.0 N/A "" 37 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2021091135823-s0037-0000000294328887-0208-s_lc.fits PUBLIC False nan 61152499 113935870 "" 0.0 120 61152499 TESS timeseries "Light curves" S mast:TESS/product/tess2021091135823-s0037-0000000294328887-0208-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 0e074720df N/A tess2021091135823-s0037-0000000294328887-0208-s_lc.fits 1854720 61152499 PUBLIC 3 TESS SPOC "TESS Sector 37" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2021065132309-s0036-0000000294328887-0207-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 59280.40322148148 59305.48908491898 120.0 600.0 1000.0 "" 59327.0 N/A "" 36 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2021065132309-s0036-0000000294328887-0207-s_lc.fits PUBLIC False nan 60761373 116664096 "" 0.0 120 60761373 TESS timeseries "Light curves" S mast:TESS/product/tess2021065132309-s0036-0000000294328887-0207-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 6f6bdb6525 N/A tess2021065132309-s0036-0000000294328887-0207-s_lc.fits 1837440 60761373 PUBLIC 3 TESS SPOC "TESS Sector 36" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2024353092137-s0087-0000000294328887-0284-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60662.54047126157 60689.426959097225 120.0 600.0 1000.0 "" 60719.0 G07103 "" 87 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2024353092137-s0087-0000000294328887-0284-s_lc.fits PUBLIC False nan 238537688 711630595 "" 0.0 120 238537688 TESS timeseries "Light curves" S mast:TESS/product/tess2024353092137-s0087-0000000294328887-0284-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 67844d9b26 G07103 tess2024353092137-s0087-0000000294328887-0284-s_lc.fits 1967040 238537688 PUBLIC 3 TESS SPOC "TESS Sector 87" "" 2024 1
science TESS SPOC Photometer TESS TESS OPTICAL 294328887 "" tess2025206162959-s0095-0000000294328887-0292-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60881.83605363426 60907.04148717593 120.0 600.0 1000.0 "" 60922.0 G07103 "" 95 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2025206162959-s0095-0000000294328887-0292-s_lc.fits PUBLIC False nan 337253846 977159792 "" 0.0 120 337253846 TESS timeseries "Light curves" S mast:TESS/product/tess2025206162959-s0095-0000000294328887-0292-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 8d8e42e410 G07103 tess2025206162959-s0095-0000000294328887-0292-s_lc.fits 1846080 337253846 PUBLIC 3 TESS SPOC "TESS Sector 95" "" 2025 1
science TESS SPOC Photometer TESS TESS OPTICAL 294328887 "" tess2025232030459-s0096-0000000294328887-0293-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60907.29287574074 60932.92768335648 120.0 600.0 1000.0 "" 60951.0 G07103 "" 96 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2025232030459-s0096-0000000294328887-0293-s_lc.fits PUBLIC False nan 354021553 1007488710 "" 0.0 120 354021553 TESS timeseries "Light curves" S mast:TESS/product/tess2025232030459-s0096-0000000294328887-0293-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 4fdf1a46a8 G07103 tess2025232030459-s0096-0000000294328887-0293-s_lc.fits 1877760 354021553 PUBLIC 3 TESS SPOC "TESS Sector 96" "" 2025 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2025042113628-s0089-0000000294328887-0286-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60717.638245243055 60746.44510131944 120.0 600.0 1000.0 "" 60761.0 G07103 "" 89 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2025042113628-s0089-0000000294328887-0286-s_lc.fits PUBLIC False nan 252315716 747927420 "" 0.0 120 252315716 TESS timeseries "Light curves" S mast:TESS/product/tess2025042113628-s0089-0000000294328887-0286-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 97d8ef60c3 G07103 tess2025042113628-s0089-0000000294328887-0286-s_lc.fits 2105280 252315716 PUBLIC 3 TESS SPOC "TESS Sector 89" "" 2025 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2025071122000-s0090-0000000294328887-0287-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60746.658994178244 60774.57672261574 120.0 600.0 1000.0 "" 60797.0 G07103 "" 90 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2025071122000-s0090-0000000294328887-0287-s_lc.fits PUBLIC False nan 262863796 789566995 "" 0.0 120 262863796 TESS timeseries "Light curves" S mast:TESS/product/tess2025071122000-s0090-0000000294328887-0287-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC d546da7579 G07103 tess2025071122000-s0090-0000000294328887-0287-s_lc.fits 2041920 262863796 PUBLIC 3 TESS SPOC "TESS Sector 90" "" 2025 1
science TESS SPOC Photometer TESS TESS OPTICAL 294328887 "" tess2025154050500-s0093-0000000294328887-0290-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60829.37155009259 60855.53359623843 120.0 600.0 1000.0 "" 60881.0 G07103 "" 93 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2025154050500-s0093-0000000294328887-0290-s_lc.fits PUBLIC False nan 300583259 898133622 "" 0.0 120 300583259 TESS timeseries "Light curves" S mast:TESS/product/tess2025154050500-s0093-0000000294328887-0290-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC cf649e8085 G07103 tess2025154050500-s0093-0000000294328887-0290-s_lc.fits 1915200 300583259 PUBLIC 3 TESS SPOC "TESS Sector 93" "" 2025 1
science TESS SPOC Photometer TESS TESS OPTICAL 294328887 "" tess2025180145000-s0094-0000000294328887-0291-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60855.762759143516 60881.5999446875 120.0 600.0 1000.0 "" 60894.0 G07103 "" 94 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2025180145000-s0094-0000000294328887-0291-s_lc.fits PUBLIC False nan 302145939 910136848 "" 0.0 120 302145939 TESS timeseries "Light curves" S mast:TESS/product/tess2025180145000-s0094-0000000294328887-0291-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC cf649e8085 G07103 tess2025180145000-s0094-0000000294328887-0291-s_lc.fits 1892160 302145939 PUBLIC 3 TESS SPOC "TESS Sector 94" "" 2025 1
science TESS SPOC Photometer TESS TESS Optical 294328887 "" tess2025014115807-s0088-0000000294328887-0285-s 108.978486538762 -59.3416212721257 timeseries "Ricker, George" 3 60689.65195640046 60717.42435635417 120.0 600.0 1000.0 "" 60734.0 G07103 "" 88 "CIRCLE 108.97848654 -59.34162127 0.00138889" "" mast:TESS/product/tess2025014115807-s0088-0000000294328887-0285-s_lc.fits PUBLIC False nan 245373329 727557674 "" 0.0 120 245373329 TESS timeseries "Light curves" S mast:TESS/product/tess2025014115807-s0088-0000000294328887-0285-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 67844d9b26 G07103 tess2025014115807-s0088-0000000294328887-0285-s_lc.fits 2030400 245373329 PUBLIC 3 TESS SPOC "TESS Sector 88" "" 2025 1
science HLSP TESS-SPOC Photometer TESS TESS Optical 294328887 "" hlsp_tess-spoc_tess_phot_0000000294328887-s0001_tess_v1_tp 108.978486538762 -59.3416212721257 timeseries "Douglas A. Caldwell" 4 58324.81127068287 58352.66531606481 1800.0 600.0 1000.0 "" 59309.55839107 N/A "" 1 "CIRCLE ICRS 108.97848654 -59.34162127 0.00111111" "" mast:HLSP/tess-spoc/s0001/target/0000/0002/9432/8887/hlsp_tess-spoc_tess_phot_0000000294328887-s0001_tess_v1_lc.fits PUBLIC False nan 59825045 105629091 "" 0.0 1800 59825045 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0001/target/0000/0002/9432/8887/hlsp_tess-spoc_tess_phot_0000000294328887-s0001_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 42 N/A hlsp_tess-spoc_tess_phot_0000000294328887-s0001_tess_v1_lc.fits 164160 59825045 PUBLIC 4 TESS TESS-SPOC "TESS Sector 01" "" 2018 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 294328887 "" hlsp_tess-spoc_tess_phot_0000000294328887-s0002_tess_v1_tp 108.978486538762 -59.3416212721257 timeseries "Douglas A. Caldwell" 4 58353.62364741898 58380.99877795139 1800.0 600.0 1000.0 "" 59309.67910867 N/A "" 2 "CIRCLE ICRS 108.97848654 -59.34162127 0.00111111" "" mast:HLSP/tess-spoc/s0002/target/0000/0002/9432/8887/hlsp_tess-spoc_tess_phot_0000000294328887-s0002_tess_v1_lc.fits PUBLIC False nan 59959616 105772647 "" 0.0 1800 59959616 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0002/target/0000/0002/9432/8887/hlsp_tess-spoc_tess_phot_0000000294328887-s0002_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 42 N/A hlsp_tess-spoc_tess_phot_0000000294328887-s0002_tess_v1_lc.fits 161280 59959616 PUBLIC 4 TESS TESS-SPOC "TESS Sector 02" "" 2018 2
