,,,,,,,,,,,,,,,,,,,,Period 1,,,,,Period 2,,,,
pop_id,lcname,idtype,ID,secorcamp,author_x,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,per2,group,age_Myr,disco_paper,author_y,year,calc_per,complex_status,Score,Flare,Shelf,Evolution,Notes,Score,Flare,Shelf,Evolution,Notes
84,TIC-2234692-44-SPOC-120,TIC,2234692,44,SPOC,120,0.07095747,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,2.463953555,Double Dip,2,1,0,0,,2,1,0,0,
84,TIC-2234692-45-SPOC-120,TIC,2234692,45,SPOC,120,0.053247368,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,0.2721414729,Complex,2,1,1,1,,1,1,0,0,
84,TIC-2234692-59-FFI-200s,TIC,2234692,59,FFI,200s,0.038651058,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,0.2718165983,Complex,2,1,1,1,,0,1,0,0,Period not visible at all
84,TIC-2234692-71-SPOC-120,TIC,2234692,71,SPOC,120,0.067060828,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,0.2716915853,Complex,2,1,1,1,,1,1,0,0,
84,TIC-2234692-73-SPOC-120,TIC,2234692,73,SPOC,120,0.081219584,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,0.2721020128,Complex,2,1,0,1,,0,1,0,0,Can't see period
84,TIC-2234692-86-SPOC-120,TIC,2234692,86,SPOC,120,0.050504482,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,0.271555396,Complex,2,0,0,1,,1,0,0,0,
85,TIC-332517282-2-SPOC-120,TIC,332517282,2,SPOC,120,0.055078721,332517282,2330466915715754112,<NA>,0.402916667,,AB Doradus moving group,149,Zhan_2019,Zhan,2019,0.4020293301,Complex,2,1,0,1,Crazy river plot,,,,,
85,TIC-332517282-29-SPOC-120,TIC,332517282,29,SPOC,120,0.091770709,332517282,2330466915715754112,<NA>,0.402916667,,AB Doradus moving group,149,Zhan_2019,Zhan,2019,0.4029283807,Complex,2,1,0,1,,,,,,
85,TIC-332517282-69-SPOC-120,TIC,332517282,69,SPOC,120,0.05306831,332517282,2330466915715754112,<NA>,0.402916667,,AB Doradus moving group,149,Zhan_2019,Zhan,2019,0.4032432029,Complex,2,1,1,1,,,,,,
85,TIC-332517282-96-FFI-200s,TIC,332517282,96,FFI,200s,13.95563385,332517282,2330466915715754112,<NA>,0.402916667,,AB Doradus moving group,149,Zhan_2019,Zhan,2019,0.008024563,Complex,9,0,0,0,,,,,,
86,TIC-146539195-5-SPOC-120,TIC,146539195,5,SPOC,120,0.034502614,146539195,2962794236080240128,<NA>,0.280416667,0.30375,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.2801844356,Complex,2,1,1,1,,0,1,0,0,
86,TIC-146539195-32-SPOC-120,TIC,146539195,32,SPOC,120,0.052699113,146539195,2962794236080240128,<NA>,0.280416667,0.30375,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.2806695177,Complex,2,1,0,0,,0,1,0,0,
87,TIC-264599508-7-SPOC-120,TIC,264599508,7,SPOC,120,0.030073464,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.329176666,Complex,2,1,0,0,,2,1,0,0,
87,TIC-264599508-33-SPOC-120,TIC,264599508,33,SPOC,120,0.051535487,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.375018976,Complex,2,1,0,0,,2,1,0,0,
87,TIC-264599508-44-SPOC-120,TIC,264599508,44,SPOC,120,0.033196688,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.3755951367,Complex,2,2,0,0,,2,2,0,0,
87,TIC-264599508-45-SPOC-120,TIC,264599508,45,SPOC,120,0.032193911,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.3745166886,Complex,2,1,0,0,,1,1,0,0,
87,TIC-264599508-46-SPOC-120,TIC,264599508,46,SPOC,120,0.035331452,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.3752807672,Complex,2,1,0,0,,2,1,0,0,
87,TIC-264599508-71-SPOC-120,TIC,264599508,71,SPOC,120,0.043250859,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.3294566406,Not Complex,2,1,0,0,,2,1,0,0,
87,TIC-264599508-72-SPOC-120,TIC,264599508,72,SPOC,120,0.046019876,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.3294454996,Complex,1,0,0,0,,2,0,0,0,
87,TIC-264599508-87-SPOC-120,TIC,264599508,87,SPOC,120,0.036222279,264599508,3156962079670742528,<NA>,0.329166667,0.374583333,Columba,42,Bouma_2024,Bouma,2024,0.329049327,Complex,2,1,0,0,,2,1,0,0,
88,TIC-50745567-6-SPOC-120,TIC,50745567,6,SPOC,120,0.023851895,50745567,3216729878197029120,<NA>,0.264166667,1.189583333,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.2641288098,Complex,2,2,0,0,,1,2,0,0,Can't barely see the period
88,TIC-50745567-32-SPOC-120,TIC,50745567,32,SPOC,120,0.028907651,50745567,3216729878197029120,<NA>,0.264166667,1.189583333,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.2640338471,Complex,2,1,0,0,,1,1,0,0,
89,TIC-38539720-31-SPOC-120,TIC,38539720,31,SPOC,120,0.096863711,38539720,3244410500033689728,<NA>,0.381666667,,Pisces-Eridani,120,Bouma_2024,Bouma,2024,0.1908576739,Complex,2,1,0,0,,,,,,
90,TIC-311092148-31-SPOC-120,TIC,311092148,31,SPOC,120,0.032797331,311092148,3274291270411229056,<NA>,0.3275,,Columba,42,Bouma_2024,Bouma,2024,0.3275394068,Complex,2,1,1,1,,,,,,
91,TIC-68812630-43-SPOC-120,TIC,68812630,43,SPOC,120,0.069680607,68812630,3408524670748967808,<NA>,0.376666667,0.22,Taurus,2,Bouma_2024,Bouma,2024,0.1254953449,Complex,2,1,1,1,,0,1,0,0,
91,TIC-68812630-44-SPOC-120,TIC,68812630,44,SPOC,120,0.071630299,68812630,3408524670748967808,<NA>,0.376666667,0.22,Taurus,2,Bouma_2024,Bouma,2024,0.094134955,Not Complex,2,1,0,1,,0,1,0,0,
91,TIC-68812630-71-SPOC-120,TIC,68812630,71,SPOC,120,0.070775545,68812630,3408524670748967808,<NA>,0.376666667,0.22,Taurus,2,Bouma_2024,Bouma,2024,0.1882678564,Complex,2,1,0,0,,0,1,0,0,
92,TIC-118449916-43-SPOC-120,TIC,118449916,43,SPOC,120,0.065119207,118449916,3410376454489356416,<NA>,0.512916667,0.279583333,Taurus,2,Bouma_2024,Bouma,2024,0.5125792433,Complex,2,0,0,0,,1,0,0,0,
92,TIC-118449916-44-SPOC-120,TIC,118449916,44,SPOC,120,0.066918522,118449916,3410376454489356416,<NA>,0.512916667,0.279583333,Taurus,2,Bouma_2024,Bouma,2024,0.514231958,Complex,2,0,0,0,Literature period is maybe slightly off,1,0,0,0,
92,TIC-118449916-70-SPOC-120,TIC,118449916,70,SPOC,120,0.055007529,118449916,3410376454489356416,<NA>,0.512916667,0.279583333,Taurus,2,Bouma_2024,Bouma,2024,0.5137502968,Double Dip,2,1,1,1,,0,1,0,0,
92,TIC-118449916-71-SPOC-120,TIC,118449916,71,SPOC,120,0.056812406,118449916,3410376454489356416,<NA>,0.512916667,0.279583333,Taurus,2,Bouma_2024,Bouma,2024,0.5123752106,Complex,2,0,0,0,,1,0,0,0,
93,TIC-142173958-10-SPOC-120,TIC,142173958,10,SPOC,120,0.061072302,142173958,3465944500845668224,<NA>,0.49,0.535,TW Hydrae association,10,Bouma_2024,Bouma,2024,0.4895007696,Complex,2,1,1,1,,2,1,0,0,
93,TIC-142173958-37-SPOC-120,TIC,142173958,37,SPOC,120,0.044548035,142173958,3465944500845668224,<NA>,0.49,0.535,TW Hydrae association,10,Bouma_2024,Bouma,2024,0.490509197,Complex,2,1,1,1,,2,1,0,0,
93,TIC-142173958-90-SPOC-120,TIC,142173958,90,SPOC,120,0.059785932,142173958,3465944500845668224,<NA>,0.49,0.535,TW Hydrae association,10,Bouma_2024,Bouma,2024,0.5342042471,Complex,2,0,0,0,,2,0,0,0,
94,TIC-193831684-13-SPOC-120,TIC,193831684,13,SPOC,120,0.081782484,193831684,4042180300005971200,<NA>,1.2925,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,1.287857132,Complex,2,0,0,0,,,,,,
94,TIC-193831684-39-SPOC-120,TIC,193831684,39,SPOC,120,0.085507691,193831684,4042180300005971200,<NA>,1.2925,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,1.291267066,Complex,2,0,0,0,,,,,,
94,TIC-193831684-66-SPOC-120,TIC,193831684,66,SPOC,120,0.081538129,193831684,4042180300005971200,<NA>,1.2925,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.6458250085,Complex,2,0,0,0,,,,,,
94,TIC-193831684-91-SPOC-120,TIC,193831684,91,SPOC,120,0.072621673,193831684,4042180300005971200,<NA>,1.2925,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,1.284803311,Complex,2,0,0,1,,,,,,
94,TIC-193831684-92-SPOC-120,TIC,193831684,92,SPOC,120,0.078243285,193831684,4042180300005971200,<NA>,1.2925,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.6473438937,Complex,2,0,0,0,,,,,,
94,TIC-193831684-93-SPOC-120,TIC,193831684,93,SPOC,120,0.085174578,193831684,4042180300005971200,<NA>,1.2925,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.6464342248,Complex,1,0,0,0,Lots of non-harmonic peaks on the periodogram,,,,,
95,TIC-38820496-1-SPOC-120,TIC,38820496,1,SPOC,120,0.023135769,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.3270576243,Complex,2,1,0,0,,,,,,
95,TIC-38820496-2-SPOC-120,TIC,38820496,2,SPOC,120,0.024974406,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.3271552822,Complex,2,1,1,1,,,,,,
95,TIC-38820496-27-SPOC-120,TIC,38820496,27,SPOC,120,0.036541951,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.6548544116,Complex,2,1,0,0,,,,,,
95,TIC-38820496-28-SPOC-120,TIC,38820496,28,SPOC,120,0.031581473,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.6556348837,Complex,2,2,1,1,,,,,,
95,TIC-38820496-67-FFI-200s,TIC,38820496,67,FFI,200s,1.353006256,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.005366502,Complex,9,0,0,0,,,,,,
95,TIC-38820496-68-SPOC-120,TIC,38820496,68,SPOC,120,0.065694672,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.655509833,Complex,2,2,0,0,,,,,,
95,TIC-38820496-95-SPOC-120,TIC,38820496,95,SPOC,120,0.068523175,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.6551613774,Complex,2,0,0,0,,,,,,
95,TIC-38820496-96-SPOC-120,TIC,38820496,96,SPOC,120,0.06406678,38820496,4703815338965472768,<NA>,0.655416667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.6573012553,Complex,2,2,1,1,Shelf after huge flare,,,,,
96,TIC-201898222-2-SPOC-120,TIC,201898222,2,SPOC,120,0.029237986,201898222,4741424237273655040,<NA>,0.445833333,0.5675,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.2228711394,Double Dip,2,1,1,1,,2,1,0,0,
96,TIC-201898222-3-SPOC-120,TIC,201898222,3,SPOC,120,0.01923483,201898222,4741424237273655040,<NA>,0.445833333,0.5675,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.2228811439,Double Dip,2,1,0,0,,0,1,0,0,
96,TIC-201898222-29-SPOC-120,TIC,201898222,29,SPOC,120,0.048411274,201898222,4741424237273655040,<NA>,0.445833333,0.5675,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4452881757,Complex,2,2,0,0,,0,2,0,0,
96,TIC-201898222-30-SPOC-120,TIC,201898222,30,SPOC,120,0.033492047,201898222,4741424237273655040,<NA>,0.445833333,0.5675,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4455276553,Complex,2,2,0,0,,0,2,0,0,
96,TIC-201898222-69-FFI-200s,TIC,201898222,69,FFI,200s,0.020552455,201898222,4741424237273655040,<NA>,0.445833333,0.5675,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4456298822,Complex,2,1,0,0,,1,1,0,0,
96,TIC-201898222-96-SPOC-120,TIC,201898222,96,SPOC,120,0.07377106,201898222,4741424237273655040,<NA>,0.445833333,0.5675,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4452971921,Complex,2,1,0,0,,0,1,0,0,
96,TIC-201898222-97-FFI-200s,TIC,201898222,97,FFI,200s,0.02840404,201898222,4741424237273655040,<NA>,0.445833333,0.5675,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.445991721,Complex,2,0,0,0,,0,0,0,0,Can't really see the period
97,TIC-201789285-2-SPOC-120,TIC,201789285,2,SPOC,120,0.085858476,201789285,4742436853122727040,<NA>,0.151666667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.151607628,Complex,2,1,1,1,Literature period is a little bit off,,,,,
97,TIC-201789285-3-SPOC-120,TIC,201789285,3,SPOC,120,0.084214473,201789285,4742436853122727040,<NA>,0.151666667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1515738211,Complex,2,1,0,0,,,,,,
97,TIC-201789285-29-SPOC-120,TIC,201789285,29,SPOC,120,0.072856182,201789285,4742436853122727040,<NA>,0.151666667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1515174275,Complex,2,0,0,0,,,,,,
97,TIC-201789285-30-SPOC-120,TIC,201789285,30,SPOC,120,0.075984228,201789285,4742436853122727040,<NA>,0.151666667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1515084673,Complex,2,1,1,1,,,,,,
97,TIC-201789285-69-SPOC-120,TIC,201789285,69,SPOC,120,0.1522103548,201789285,4742436853122727040,<NA>,0.151666667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1514773259,Complex,2,2,0,0,,,,,,
97,TIC-201789285-96-SPOC-120,TIC,201789285,96,SPOC,120,0.077199256,201789285,4742436853122727040,<NA>,0.151666667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1516174351,Complex,2,0,0,0,,,,,,
97,TIC-201789285-97-FFI-200s,TIC,201789285,97,FFI,200s,0.040130833,201789285,4742436853122727040,<NA>,0.151666667,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1517405369,Complex,2,0,0,0,,,,,,
98,TIC-144486786-5-SPOC-120,TIC,144486786,5,SPOC,120,0.025022972,144486786,4809722429257648768,<NA>,0.284166667,0.47875,Columba,42,Bouma_2024,Bouma,2024,0.2840598925,Complex,2,1,0,0,,0,1,0,0,
98,TIC-144486786-6-SPOC-120,TIC,144486786,6,SPOC,120,0.025524676,144486786,4809722429257648768,<NA>,0.284166667,0.47875,Columba,42,Bouma_2024,Bouma,2024,0.2841226939,Complex,2,1,0,0,,0,1,0,0,
98,TIC-144486786-32-SPOC-120,TIC,144486786,32,SPOC,120,0.051240814,144486786,4809722429257648768,<NA>,0.284166667,0.47875,Columba,42,Bouma_2024,Bouma,2024,0.2837251055,Complex,2,2,1,1,,0,2,0,0,
98,TIC-144486786-33-SPOC-120,TIC,144486786,33,SPOC,120,0.052268326,144486786,4809722429257648768,<NA>,0.284166667,0.47875,Columba,42,Bouma_2024,Bouma,2024,0.284253195,Complex,2,1,0,0,,0,1,0,0,
98,TIC-144486786-87-SPOC-120,TIC,144486786,87,SPOC,120,0.029099643,144486786,4809722429257648768,<NA>,0.284166667,0.47875,Columba,42,Bouma_2024,Bouma,2024,0.2840342291,Complex,2,1,0,0,,0,1,0,0,
99,TIC-425937691-1-SPOC-120,TIC,425937691,1,SPOC,120,0.076611114,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.2008021756,Complex,2,1,1,1,Literature period slightly off,2,1,0,0,
99,TIC-425937691-2-SPOC-120,TIC,425937691,2,SPOC,120,0.071775627,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.100323208,Complex,2,1,1,1,,2,1,0,0,
99,TIC-425937691-28-SPOC-120,TIC,425937691,28,SPOC,120,0.07061398,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.2011920053,Complex,2,2,1,1,,2,2,0,0,
99,TIC-425937691-29-FFI-10min,TIC,425937691,29,FFI,10min,5.695655995,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.047655604,Complex,9,0,0,0,,9,0,0,0,
99,TIC-425937691-68-SPOC-120,TIC,425937691,68,SPOC,120,0.070100188,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1003633919,Complex,2,2,1,1,,2,2,0,0,
99,TIC-425937691-69-SPOC-120,TIC,425937691,69,SPOC,120,0.066479635,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.1003626305,Complex,2,2,0,0,,2,2,0,0,
99,TIC-425937691-95-SPOC-120,TIC,425937691,95,SPOC,120,0.07118901,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.066904226,Complex,2,1,0,0,,2,1,0,0,
99,TIC-425937691-96-SPOC-120,TIC,425937691,96,SPOC,120,0.068473732,425937691,4900780511935295872,<NA>,0.200833333,0.134166667,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.066859167,Complex,2,1,0,1,,2,1,0,0,
100,TIC-425933644-1-SPOC-120,TIC,425933644,1,SPOC,120,0.053292453,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.4870289874,Complex,2,1,0,0,,,,,,
100,TIC-425933644-2-SPOC-120,TIC,425933644,2,SPOC,120,0.046084404,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.4861859402,Complex,2,1,1,1,,,,,,
100,TIC-425933644-28-SPOC-120,TIC,425933644,28,SPOC,120,0.048670506,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.4864388631,Complex,2,1,0,0,,,,,,
100,TIC-425933644-29-SPOC-120,TIC,425933644,29,SPOC,120,0.048573375,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.4864247315,Complex,2,1,0,0,,,,,,
100,TIC-425933644-68-SPOC-120,TIC,425933644,68,SPOC,120,0.042256683,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.486809349,Complex,2,1,0,1,,,,,,
100,TIC-425933644-69-SPOC-120,TIC,425933644,69,SPOC,120,0.05063085,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.4850555806,Complex,2,1,1,1,The shelfs are pretty small on the left hand side,,,,,
100,TIC-425933644-95-SPOC-120,TIC,425933644,95,SPOC,120,0.039073187,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.485737372,Complex,2,1,1,1,,,,,,
100,TIC-425933644-96-SPOC-120,TIC,425933644,96,SPOC,120,0.036179024,425933644,4905813212878537216,<NA>,0.48625,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.4864238323,Complex,2,1,1,1,,,,,,
101,TIC-206544316-1-SPOC-120,TIC,206544316,1,SPOC,120,0.078335607,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.3217780551,Complex,2,1,0,1,Gradual brightness decrease,,,,,
101,TIC-206544316-2-SPOC-120,TIC,206544316,2,SPOC,120,0.074437809,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.3217819472,Complex,2,0,1,1,Not really sure if these are shelves or regular evolution,,,,,
101,TIC-206544316-28-SPOC-120,TIC,206544316,28,SPOC,120,0.069068629,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.322001946,Complex,2,1,0,0,,,,,,
101,TIC-206544316-29-SPOC-120,TIC,206544316,29,SPOC,120,0.065396762,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.322098913,Complex,2,1,1,1,,,,,,
101,TIC-206544316-68-SPOC-120,TIC,206544316,68,SPOC,120,0.090976512,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.3221577993,Complex,2,1,1,1,,,,,,
101,TIC-206544316-69-SPOC-120,TIC,206544316,69,SPOC,120,0.091282177,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.3220925885,Complex,2,1,1,1,,,,,,
101,TIC-206544316-95-SPOC-120,TIC,206544316,95,SPOC,120,0.1479585767,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.322109886,Complex,2,0,0,0,,,,,,
101,TIC-206544316-96-SPOC-120,TIC,206544316,96,SPOC,120,0.1435277939,206544316,4909009394396454144,<NA>,0.322083333,,Tucana-Horologium,40,Zhan_2019,Zhan,2019,0.3219616082,Complex,2,1,0,0,Good one for flare height discussion,,,,,
102,TIC-178155030-3-SPOC-120,TIC,178155030,3,SPOC,120,0.042082584,178155030,5050451154310013056,<NA>,0.48625,,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4853575728,Complex,0,0,0,0,Close to complex,,,,,
102,TIC-178155030-4-SPOC-120,TIC,178155030,4,SPOC,120,0.042949182,178155030,5050451154310013056,<NA>,0.48625,,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4869486082,Complex,0,1,0,0,Close to complex,,,,,
102,TIC-178155030-30-SPOC-120,TIC,178155030,30,SPOC,120,0.035994756,178155030,5050451154310013056,<NA>,0.48625,,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4872313315,Complex,1,2,0,1,,,,,,
102,TIC-178155030-31-SPOC-120,TIC,178155030,31,SPOC,120,0.034738958,178155030,5050451154310013056,<NA>,0.48625,,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.4867837329,Complex,1,1,0,0,,,,,,
102,TIC-178155030-97-FFI-200s,TIC,178155030,97,FFI,200s,0.026581221,178155030,5050451154310013056,<NA>,0.48625,,Tucana-Horologium,40,Bouma_2024,Bouma,2024,0.485355006,Double Dip,1,1,0,0,,,,,,
103,TIC-141306513-4-SPOC-120,TIC,141306513,4,SPOC,120,0.027494621,141306513,5179619856194590080,<NA>,0.556666667,,Tucana-Horologium,40,Popinchalk_2023,Popinchalk,2023,0.5566014636,Complex,1,1,0,0,Data is very noisy,,,,,
103,TIC-141306513-31-SPOC-120,TIC,141306513,31,SPOC,120,0.0510288,141306513,5179619856194590080,<NA>,0.556666667,,Tucana-Horologium,40,Popinchalk_2023,Popinchalk,2023,0.5571884098,Complex,2,2,0,1,Still a little noisy but much better than the other LC for this object,,,,,
104,TIC-397791443-10-FFI-30min,TIC,397791443,10,FFI,30min,0.012001651,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,0.072445949,Not Complex,1,0,0,0,Periodogram looks complex but periodity is very hard to see in full LC,,,,,
104,TIC-397791443-11-FFI-30min,TIC,397791443,11,FFI,30min,0.010748908,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,0.072453761,Not Complex,1,0,0,0,Periodogram looks complex but periodity is very hard to see in full LC,,,,,
104,TIC-397791443-37-SPOC-120,TIC,397791443,37,SPOC,120,0.204713881,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,0.2899335243,Complex,2,1,0,0,A little noisy,,,,,
104,TIC-397791443-38-SPOC-120,TIC,397791443,38,SPOC,120,0.254364413,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,0.2900127664,Complex,2,1,0,0,Diagonal,,,,,
104,TIC-397791443-63-FFI-200s,TIC,397791443,63,FFI,200s,0.016974198,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,0.2901741659,Complex,1,0,0,0,,,,,,
104,TIC-397791443-64-FFI-200s,TIC,397791443,64,FFI,200s,291.0235768,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,2.837243637,Complex,9,0,0,0,,,,,,
104,TIC-397791443-65-FFI-200s,TIC,397791443,65,FFI,200s,0.017365941,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,0.2899254756,Complex,1,0,0,0,,,,,,
104,TIC-397791443-90-SPOC-120,TIC,397791443,90,SPOC,120,0.2712690115,397791443,5239135492911437568,<NA>,0.289583333,,IC 2602,40,Bouma_2024,Bouma,2024,0.2900403507,Complex,2,1,0,0,Diagonal,,,,,
105,TIC-177309964-1-SPOC-120,TIC,177309964,1,SPOC,120,0.089809597,177309964,5260885172922381824,<NA>,0.453333333,,CAR,45,Zhan_2019,Zhan,2019,0.4537285627,Complex,1,1,0,0,,,,,,
105,TIC-177309964-2-SPOC-120,TIC,177309964,2,SPOC,120,0.089677095,177309964,5260885172922381824,<NA>,0.453333333,,CAR,45,Zhan_2019,Zhan,2019,0.4530274284,Complex,1,2,0,0,Huge flare,,,,,
105,TIC-177309964-3-SPOC-120,TIC,177309964,3,SPOC,120,0.087080657,177309964,5260885172922381824,<NA>,0.453333333,,CAR,45,Zhan_2019,Zhan,2019,0.4528286418,Double Dip,1,0,0,0,,,,,,
105,TIC-177309964-4-SPOC-120,TIC,177309964,4,SPOC,120,0.083315778,177309964,5260885172922381824,<NA>,0.453333333,,CAR,45,Zhan_2019,Zhan,2019,0.4527359382,Double Dip,1,0,0,0,,,,,,
105,TIC-177309964-5-SPOC-120,TIC,177309964,5,SPOC,120,0.073715955,177309964,5260885172922381824,<NA>,0.453333333,,CAR,45,Zhan_2019,Zhan,2019,0.4535759223,Double Dip,0,1,0,0,Double dipper - good example of on the edge,,,,,
105,TIC-177309964-6-SPOC-120,TIC,177309964,6,SPOC,120,0.074771571,177309964,5260885172922381824,<NA>,0.453333333,,CAR,45,Zhan_2019,Zhan,2019,0.453319738,Double Dip,1,0,0,0,,,,,,
