pop_id,lcname,idtype,ID,secorcamp,LC_author,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,group,age_Myr,disco_paper,paper_author,year,Score,Flare,Shelf,Evolution,Notes,per_col
40,TIC-207621404-38-FFI-10min,TIC,207621404,38,FFI,10min,0.051865699,207621404,6064353054428529152,,0.4514,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,1,1,,one
40,TIC-207621404-65-SPOC-120,TIC,207621404,65,SPOC,120,0.1605108142,207621404,6064353054428529152,,0.4514,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,Literature period is slightly off - good example of impact of even small period difference on displayed complexity because the calculated period looks even more complex,one
41,TIC-405695928-11-FFI-30min,TIC,405695928,11,FFI,30min,0.01914264,405695928,6073671037505307904,,1.3392,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
41,TIC-405695928-37-SPOC-120,TIC,405695928,37,SPOC,120,0.025184453,405695928,6073671037505307904,,1.3392,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
41,TIC-405695928-38-SPOC-120,TIC,405695928,38,SPOC,120,0.023710972,405695928,6073671037505307904,,1.3392,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
41,TIC-405695928-64-FFI-200s,TIC,405695928,64,FFI,200s,0.015420412,405695928,6073671037505307904,,1.3392,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,1,0,0,,one
42,TIC-273821594-10-FFI-30min,TIC,273821594,10,FFI,30min,0.007809585,273821594,6074279754632630272,,0.6642,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
42,TIC-273821594-11-FFI-30min,TIC,273821594,11,FFI,30min,0.007644537,273821594,6074279754632630272,,0.6642,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
42,TIC-273821594-37-FFI-10min,TIC,273821594,37,FFI,10min,0.016986838,273821594,6074279754632630272,,0.6642,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,1,1,,one
42,TIC-273821594-38-FFI-10min,TIC,273821594,38,FFI,10min,0.018032877,273821594,6074279754632630272,,0.6642,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
42,TIC-273821594-64-FFI-200s,TIC,273821594,64,FFI,200s,0.009116588,273821594,6074279754632630272,,0.6642,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
43,TIC-419779703-11-FFI-30min,TIC,419779703,11,FFI,30min,0.014987728,419779703,6074797246644014720,,0.3689,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,Is there another period? High RUWE,one
43,TIC-419779703-37-FFI-10min,TIC,419779703,37,FFI,10min,0.01719456,419779703,6074797246644014720,,0.3689,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,Definitely looks like another period,one
43,TIC-419779703-38-FFI-10min,TIC,419779703,38,FFI,10min,0.015967894,419779703,6074797246644014720,,0.3689,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
43,TIC-419779703-64-FFI-200s,TIC,419779703,64,FFI,200s,0.017151527,419779703,6074797246644014720,,0.3689,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
44,TIC-398768350-10-FFI-30min,TIC,398768350,10,FFI,30min,0.079663616,398768350,6075429981240520704,,0.4899,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,1,1,,one
44,TIC-398768350-11-FFI-30min,TIC,398768350,11,FFI,30min,0.081325186,398768350,6075429981240520704,,0.4899,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
44,TIC-398768350-37-FFI-10min,TIC,398768350,37,FFI,10min,0.027884109,398768350,6075429981240520704,,0.4899,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,1,,one
45,TIC-288093002-10-FFI-30min,TIC,288093002,10,FFI,30min,0.051766256,288093002,6076050346312676608,,0.4315,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,1,1,,one
45,TIC-288093002-11-FFI-30min,TIC,288093002,11,FFI,30min,0.060014864,288093002,6076050346312676608,,0.4315,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
45,TIC-288093002-37-FFI-10min,TIC,288093002,37,FFI,10min,0.06080423,288093002,6076050346312676608,,0.4315,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,1,1,Really good shelf,one
45,TIC-288093002-64-SPOC-120,TIC,288093002,64,SPOC,120,0.1074765205,288093002,6076050346312676608,,0.4315,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,1,1,,one
46,TIC-161734785-10-FFI-30min,TIC,161734785,10,FFI,30min,0.019296627,161734785,6079297818307636096,,0.3487,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
46,TIC-161734785-11-FFI-30min,TIC,161734785,11,FFI,30min,0.026526965,161734785,6079297818307636096,,0.3487,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
46,TIC-161734785-37-FFI-10min,TIC,161734785,37,FFI,10min,0.043065647,161734785,6079297818307636096,,0.3487,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,,one
46,TIC-161734785-64-SPOC-120,TIC,161734785,64,SPOC,120,0.1366168141,161734785,6079297818307636096,,0.3487,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,1,1,,one
47,TIC-165904363-10-FFI-30min,TIC,165904363,10,FFI,30min,0.005243005,165904363,6079467216120374784,,1.4963,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,,one
47,TIC-165904363-11-FFI-30min,TIC,165904363,11,FFI,30min,0.010874264,165904363,6079467216120374784,,1.4963,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,1,,one
47,TIC-165904363-37-FFI-10min,TIC,165904363,37,FFI,10min,0.016192594,165904363,6079467216120374784,,1.4963,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,1,1,Literature period maybe slightly off,one
47,TIC-165904363-64-SPOC-120,TIC,165904363,64,SPOC,120,0.03474015,165904363,6079467216120374784,,1.4963,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,,one
48,TIC-404335106-11-FFI-30min,TIC,404335106,11,FFI,30min,0.007879057,404335106,6081131979803083136,,2.9329,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
48,TIC-404335106-37-FFI-10min,TIC,404335106,37,FFI,10min,0.009636582,404335106,6081131979803083136,,2.9329,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,1,Literature period maybe slightly off,one
48,TIC-404335106-64-FFI-200s,TIC,404335106,64,FFI,200s,0.019725007,404335106,6081131979803083136,,2.9329,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
49,TIC-404387832-11-FFI-30min,TIC,404387832,11,FFI,30min,0.025129535,404387832,6081508322019767296,,0.4423,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
49,TIC-404387832-37-FFI-10min,TIC,404387832,37,FFI,10min,0.022126573,404387832,6081508322019767296,,0.4423,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,1,,one
49,TIC-404387832-38-FFI-10min,TIC,404387832,38,FFI,10min,0.024100593,404387832,6081508322019767296,,0.4423,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,1,,one
49,TIC-404387832-64-FFI-200s,TIC,404387832,64,FFI,200s,0.019024657,404387832,6081508322019767296,,0.4423,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
50,TIC-328906141-11-FFI-30min,TIC,328906141,11,FFI,30min,0.022894464,328906141,6089133916200093696,,0.463,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
50,TIC-328906141-38-FFI-10min,TIC,328906141,38,FFI,10min,0.017768154,328906141,6089133916200093696,,0.463,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,Literature period maybe slightly off,one
50,TIC-328906141-65-SPOC-120,TIC,328906141,65,SPOC,120,0.097221214,328906141,6089133916200093696,,0.463,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
51,TIC-329694185-11-FFI-30min,TIC,329694185,11,FFI,30min,0.016776409,329694185,6089460471148907008,,0.2726,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
51,TIC-329694185-38-FFI-10min,TIC,329694185,38,FFI,10min,0.013460019,329694185,6089460471148907008,,0.2726,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
51,TIC-329694185-65-FFI-200s,TIC,329694185,65,FFI,200s,0.019544416,329694185,6089460471148907008,,0.2726,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
52,TIC-330560000-11-FFI-30min,TIC,330560000,11,FFI,30min,0.013367183,330560000,6089681782226103680,,1.3899,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,1,,one
52,TIC-330560000-38-FFI-10min,TIC,330560000,38,FFI,10min,0.01655889,330560000,6089681782226103680,,1.3899,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
52,TIC-330560000-65-SPOC-120,TIC,330560000,65,SPOC,120,0.2866337061,330560000,6089681782226103680,,1.3899,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1,0,0,0,Very noisy,one
53,TIC-211513644-11-FFI-30min,TIC,211513644,11,FFI,30min,0.016086278,211513644,6091694403899673728,,0.6336,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
53,TIC-211513644-65-SPOC-120,TIC,211513644,65,SPOC,120,0.052780342,211513644,6091694403899673728,,0.6336,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,,one
54,TIC-242407571-11-FFI-30min,TIC,242407571,11,FFI,30min,0.036528375,242407571,6095898695842130048,,0.4722,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
54,TIC-242407571-38-FFI-10min,TIC,242407571,38,FFI,10min,0.043198208,242407571,6095898695842130048,,0.4722,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,Perhaps a second period,one
54,TIC-242407571-65-SPOC-120,TIC,242407571,65,SPOC,120,0.051016796,242407571,6095898695842130048,,0.4722,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,1,,one
55,TIC-127866051-11-FFI-30min,TIC,127866051,11,FFI,30min,0.013555398,127866051,6097896886432620160,,0.7988,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
55,TIC-127866051-65-FFI-200s,TIC,127866051,65,FFI,200s,0.019831637,127866051,6097896886432620160,,0.7988,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
56,TIC-127246012-11-FFI-30min,TIC,127246012,11,FFI,30min,0.009630184,127246012,6099073363870236800,,0.4274,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
56,TIC-127246012-38-FFI-10min,TIC,127246012,38,FFI,10min,0.009422853,127246012,6099073363870236800,,0.4274,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
56,TIC-127246012-65-FFI-200s,TIC,127246012,65,FFI,200s,0.018943569,127246012,6099073363870236800,,0.4274,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
57,TIC-129309458-11-FFI-30min,TIC,129309458,11,FFI,30min,0.02286693,129309458,6100482559819865856,,0.5533,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
57,TIC-129309458-38-FFI-10min,TIC,129309458,38,FFI,10min,0.016781066,129309458,6100482559819865856,,0.5533,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,1,1,,one
57,TIC-129309458-65-FFI-200s,TIC,129309458,65,FFI,200s,0.024289702,129309458,6100482559819865856,,0.5533,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,1,1,,one
58,TIC-127309526-11-FFI-30min,TIC,127309526,11,FFI,30min,0.032966911,127309526,6102553352528751104,,0.217,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1,0,0,0,,one
58,TIC-127309526-38-FFI-10min,TIC,127309526,38,FFI,10min,0.031281069,127309526,6102553352528751104,,0.217,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1,1,0,0,Strange,one
58,TIC-127309526-65-SPOC-120,TIC,127309526,65,SPOC,120,0.076654178,127309526,6102553352528751104,,0.217,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,,one
59,TIC-241884143-11-FFI-30min,TIC,241884143,11,FFI,30min,0.01649764,241884143,6103443682068685696,,0.2695,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,1,0,0,,one
59,TIC-241884143-38-FFI-10min,TIC,241884143,38,FFI,10min,0.020395605,241884143,6103443682068685696,,0.2695,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0,2,0,0,,one
59,TIC-241884143-65-FFI-200s,TIC,241884143,65,FFI,200s,0.023650237,241884143,6103443682068685696,,0.2695,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0,0,0,0,,one
60,TIC-243499565-11-FFI-30min,TIC,243499565,11,FFI,30min,0.01452626,243499565,6106993554140699520,,1.1947,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
60,TIC-243499565-38-SPOC-120,TIC,243499565,38,SPOC,120,0.032987171,243499565,6106993554140699520,,1.1947,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
60,TIC-243499565-64-SPOC-120,TIC,243499565,64,SPOC,120,0.069996083,243499565,6106993554140699520,,1.1947,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
61,TIC-243449997-11-FFI-30min,TIC,243449997,11,FFI,30min,0.036494188,243449997,6107289533226214400,,0.3827,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
61,TIC-243449997-38-FFI-10min,TIC,243449997,38,FFI,10min,0.022828871,243449997,6107289533226214400,,0.3827,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
61,TIC-243449997-64-FFI-200s,TIC,243449997,64,FFI,200s,0.026395588,243449997,6107289533226214400,,0.3827,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
62,TIC-243611773-11-FFI-30min,TIC,243611773,11,FFI,30min,0.011779645,243611773,6108669214161311616,,0.349,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0,0,0,0,Diagonal stripes?,one
62,TIC-243611773-38-FFI-10min,TIC,243611773,38,FFI,10min,0.010154057,243611773,6108669214161311616,,0.349,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1,1,0,0,,one
62,TIC-243611773-64-SPOC-120,TIC,243611773,64,SPOC,120,0.075355172,243611773,6108669214161311616,,0.349,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0,0,0,0,Super noisy,one
63,TIC-243381460-11-FFI-30min,TIC,243381460,11,FFI,30min,0.036191872,243381460,6111548074901230080,,0.3684,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
63,TIC-243381460-38-FFI-10min,TIC,243381460,38,FFI,10min,0.045621269,243381460,6111548074901230080,,0.3684,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,1,1,,one
64,TIC-179367270-11-FFI-30min,TIC,179367270,11,FFI,30min,0.021341537,179367270,6117102949382766976,,2.6435,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
64,TIC-179367270-38-SPOC-120,TIC,179367270,38,SPOC,120,0.064507961,179367270,6117102949382766976,,2.6435,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,,one
65,TIC-248145126-10-FFI-30min,TIC,248145126,10,FFI,30min,0.045016813,248145126,6135268015342940928,,0.3504,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
65,TIC-248145126-11-FFI-30min,TIC,248145126,11,FFI,30min,0.043189422,248145126,6135268015342940928,,0.3504,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,1,,one
65,TIC-248145126-37-FFI-10min,TIC,248145126,37,FFI,10min,0.031607596,248145126,6135268015342940928,,0.3504,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
65,TIC-248145126-64-SPOC-120,TIC,248145126,64,SPOC,120,0.122696507,248145126,6135268015342940928,,0.3504,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,1,1,,one
66,TIC-135162879-10-FFI-30min,TIC,135162879,10,FFI,30min,0.023192285,135162879,6148164290302297600,,0.3775,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,1,,one
66,TIC-135162879-37-FFI-10min,TIC,135162879,37,FFI,10min,0.023323467,135162879,6148164290302297600,,0.3775,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,1,,one
66,TIC-135162879-64-SPOC-120,TIC,135162879,64,SPOC,120,0.092612815,135162879,6148164290302297600,,0.3775,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,1,,one
67,TIC-121840452-11-FFI-30min,TIC,121840452,11,FFI,30min,0.086534181,121840452,6197960106773771776,,0.3787,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
67,TIC-121840452-38-FFI-10min,TIC,121840452,38,FFI,10min,0.059136102,121840452,6197960106773771776,,0.3787,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,1,1,1,,one
67,TIC-121840452-65-SPOC-120,TIC,121840452,65,SPOC,120,0.095635206,121840452,6197960106773771776,,0.3787,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,2,1,1,,one
68,TIC-461643692-11-FFI-30min,TIC,461643692,11,FFI,30min,0.020066031,461643692,6204205642057395456,,0.4115,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
68,TIC-461643692-65-SPOC-120,TIC,461643692,65,SPOC,120,0.1475823343,461643692,6204205642057395456,,0.4115,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,Noisy,one
69,TIC-272398365-11-FFI-30min,TIC,272398365,11,FFI,30min,0.023648064,272398365,6207552413714047488,,0.4841,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
69,TIC-272398365-38-FFI-10min,TIC,272398365,38,FFI,10min,0.033655836,272398365,6207552413714047488,,0.4841,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,Literature period maybe a teeny bit off,one
69,TIC-272398365-65-FFI-200s,TIC,272398365,65,FFI,200s,0.03092249,272398365,6207552413714047488,,0.4841,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
70,EPIC-211013604-4-EVEREST-1800,EPIC,211013604,4,EVEREST,1800,0.073882015,440686535,6.4933E+16,211013604,0.4627,Pleiades,125.0,Rebull_2016,Rebull,2016,2,1,0,0,,one
70,TIC-440686535-42-SPOC-120,TIC,440686535,42,SPOC,120,0.052985775,440686535,6.4933E+16,211013604,0.4627,Pleiades,125.0,Rebull_2016,Rebull,2016,2,1,0,0,,one
70,TIC-440686535-43-SPOC-120,TIC,440686535,43,SPOC,120,0.048239166,440686535,6.4933E+16,211013604,0.4627,Pleiades,125.0,Rebull_2016,Rebull,2016,1,1,0,0,So noisy,one
70,TIC-440686535-44-FFI-10min,TIC,440686535,44,FFI,10min,0.013987791,440686535,6.4933E+16,211013604,0.4627,Pleiades,125.0,Rebull_2016,Rebull,2016,1,1,0,1,,one
70,TIC-440686535-70-FFI-200s,TIC,440686535,70,FFI,200s,0.015430241,440686535,6.4933E+16,211013604,0.4627,Pleiades,125.0,Rebull_2016,Rebull,2016,2,1,0,0,,one
70,TIC-440686535-71-FFI-200s,TIC,440686535,71,FFI,200s,0.017537312,440686535,6.4933E+16,211013604,0.4627,Pleiades,125.0,Rebull_2016,Rebull,2016,1,1,0,0,,one
71,EPIC-211016654-4-K2SFF-1800,EPIC,211016654,4,K2SFF,1800,0.036003294,440690770,64933621980897536,211016654,0.2671,Pleiades,125.0,Rebull_2016,Rebull,2016,2,2,0,0,Too noisy to be sure about evolution,one
71,TIC-440690770-43-FFI-10min,TIC,440690770,43,FFI,10min,0.009814964,440690770,64933621980897536,211016654,0.2671,Pleiades,125.0,Rebull_2016,Rebull,2016,2,1,0,0,,one
71,TIC-440690770-44-FFI-10min,TIC,440690770,44,FFI,10min,0.00672368,440690770,64933621980897536,211016654,0.2671,Pleiades,125.0,Rebull_2016,Rebull,2016,1,1,0,0,Noisy,one
71,TIC-440690770-70-SPOC-120,TIC,440690770,70,SPOC,120,0.060444891,440690770,64933621980897536,211016654,0.2671,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,Super noisy,one
71,TIC-440690770-71-SPOC-120,TIC,440690770,71,SPOC,120,0.069490725,440690770,64933621980897536,211016654,0.2671,Pleiades,125.0,Rebull_2016,Rebull,2016,1,0,0,0,,one
72,EPIC-211047687-4-K2SFF-1800,EPIC,211047687,4,K2SFF,1800,0.02428946,67768181,65232757863112192,211047687,0.3049,Pleiades,125.0,Rebull_2016,Rebull,2016,2,0,0,0,Long term darkening trend.,one
72,TIC-67768181-42-SPOC-120,TIC,67768181,42,SPOC,120,0.1072660565,67768181,65232757863112192,211047687,0.3049,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,one
72,TIC-67768181-43-SPOC-120,TIC,67768181,43,SPOC,120,0.097110868,67768181,65232757863112192,211047687,0.3049,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,one
72,TIC-67768181-44-SPOC-120,TIC,67768181,44,SPOC,120,0.088690853,67768181,65232757863112192,211047687,0.3049,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,Good example of object that loses complexity,one
72,TIC-67768181-70-SPOC-120,TIC,67768181,70,SPOC,120,0.084294027,67768181,65232757863112192,211047687,0.3049,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,one
72,TIC-67768181-71-SPOC-120,TIC,67768181,71,SPOC,120,0.094568515,67768181,65232757863112192,211047687,0.3049,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,one
73,EPIC-211057712-4-K2SFF-1800,EPIC,211057712,4,K2SFF,1800,0.01782446,14334105,65910602485240576,211057712,0.2775,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,Long term brightening trend.,one
73,TIC-14334105-43-FFI-10min,TIC,14334105,43,FFI,10min,0.008491984,14334105,65910602485240576,211057712,0.2775,Pleiades,125.0,Rebull_2016,Rebull,2016,1,0,0,0,,one
73,TIC-14334105-44-FFI-10min,TIC,14334105,44,FFI,10min,0.008871586,14334105,65910602485240576,211057712,0.2775,Pleiades,125.0,Rebull_2016,Rebull,2016,1,0,0,0,Very noisy,one
73,TIC-14334105-70-FFI-200s,TIC,14334105,70,FFI,200s,0.014054394,14334105,65910602485240576,211057712,0.2775,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,one
73,TIC-14334105-71-FFI-200s,TIC,14334105,71,FFI,200s,0.013732412,14334105,65910602485240576,211057712,0.2775,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,one
74,EPIC-211070495-4-EVEREST-1800,EPIC,211070495,4,EVEREST,1800,0.064734656,353927317,68183331674900864,211070495,0.606,Pleiades,125.0,Rebull_2016,Rebull,2016,2,1,0,0,,one
74,TIC-353927317-42-SPOC-120,TIC,353927317,42,SPOC,120,0.1488420546,353927317,68183331674900864,211070495,0.606,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,Very noisy,one
74,TIC-353927317-43-SPOC-120,TIC,353927317,43,SPOC,120,0.1265447021,353927317,68183331674900864,211070495,0.606,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,one
74,TIC-353927317-44-SPOC-120,TIC,353927317,44,SPOC,120,0.1207168281,353927317,68183331674900864,211070495,0.606,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,one
74,TIC-353927317-70-FFI-200s,TIC,353927317,70,FFI,200s,0.017060697,353927317,68183331674900864,211070495,0.606,Pleiades,125.0,Rebull_2016,Rebull,2016,1,0,0,0,,one
75,TIC-165184400-3-FFI-30min,TIC,165184400,3,FFI,30min,0.011843338,165184400,5046815924054174848,,0.66321,Tucana-Horologium,40.0,Popinchalk_2023,Popinchalk,2023,2,0,0,0,,one
75,TIC-165184400-4-SPOC-120,TIC,165184400,4,SPOC,120,0.032919765,165184400,5046815924054174848,,0.66321,Tucana-Horologium,40.0,Popinchalk_2023,Popinchalk,2023,2,1,0,0,,one
75,TIC-165184400-30-SPOC-120,TIC,165184400,30,SPOC,120,0.044460917,165184400,5046815924054174848,,0.66321,Tucana-Horologium,40.0,Popinchalk_2023,Popinchalk,2023,0,0,0,0,,one
75,TIC-165184400-31-SPOC-120,TIC,165184400,31,SPOC,120,0.042026436,165184400,5046815924054174848,,0.66321,Tucana-Horologium,40.0,Popinchalk_2023,Popinchalk,2023,0,1,0,0,,one
75,TIC-165184400-97-FFI-200s,TIC,165184400,97,FFI,200s,0.010362476,165184400,5046815924054174848,,0.66321,Tucana-Horologium,40.0,Popinchalk_2023,Popinchalk,2023,2,0,0,0,Complexity goes away and comes back!,one
76,TIC-465268712-10-FFI-30min,TIC,465268712,10,FFI,30min,0.006480387,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,0,0,0,,one
76,TIC-465268712-11-FFI-30min,TIC,465268712,11,FFI,30min,0.005787186,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,0,0,0,,one
76,TIC-465268712-37-FFI-10min,TIC,465268712,37,FFI,10min,0.011332357,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,0,0,0,,one
76,TIC-465268712-38-FFI-10min,TIC,465268712,38,FFI,10min,0.01185043,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,1,0,0,,one
76,TIC-465268712-64-FFI-200s,TIC,465268712,64,FFI,200s,0.015899113,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,0,0,0,,one
76,TIC-465268712-65-FFI-200s,TIC,465268712,65,FFI,200s,0.014546019,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,0,0,0,,one
76,TIC-465268712-90-FFI-200s,TIC,465268712,90,FFI,200s,0.013832351,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,0,0,1,,one
77,TIC-370829038-9-FFI-30min,TIC,370829038,9,FFI,30min,0.063867459,370829038,5247506723457135104,,0.35479,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,1,1,1,Double shelf?,one
77,TIC-370829038-10-FFI-30min,TIC,370829038,10,FFI,30min,0.067200125,370829038,5247506723457135104,,0.35479,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,0,1,1,Another double shelf? Or just river plot due to slightly off period?,one
77,TIC-370829038-11-FFI-30min,TIC,370829038,11,FFI,30min,0.055380626,370829038,5247506723457135104,,0.35479,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,2,1,1,1,,one
